name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Cambodia,6/12/2023,33.7,26,28.6,39.2,26,32.8,24.6,80.3,1.3,100,12.5,rain,0,0,48.2,27.7,210.9,1006,62.9,9.6,225.3,19.4,8,30,2023-06-12T05:36:33,2023-06-12T18:24:04,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VDPP,48991099999,48997099999"
Cambodia,6/13/2023,35,26,30.6,39.5,26,34.6,23.5,67.7,0.1,100,4.17,rain,0,0,28.8,24.1,228,1006.7,65,10.1,213.5,18.4,9,10,2023-06-13T05:36:42,2023-06-13T18:24:20,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,6/14/2023,36.1,27.8,31.8,39.8,32.4,36.7,23.5,63.7,0.2,100,4.17,rain,0,0,37.4,25.9,235.7,1007.9,45.1,9.8,205.4,17.7,10,10,2023-06-14T05:36:51,2023-06-14T18:24:36,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,6/15/2023,35,28,30.4,41.8,31.9,35.6,24.2,70.8,0.1,100,4.17,rain,0,0,37.1,18.4,229.1,1007.4,50,9.6,121.3,10.4,6,10,2023-06-15T05:37:01,2023-06-15T18:24:51,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VDPP,48991099999"
Cambodia,6/16/2023,36,27,30.8,43.2,30.6,36.3,24.5,70.8,0.2,100,8.33,rain,0,0,23.4,20.5,223.4,1006.1,48.1,9.8,221.3,19.1,9,30,2023-06-16T05:37:11,2023-06-16T18:25:06,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,6/17/2023,36,25,28.9,41.9,25,32.5,24.9,81.2,55.4,100,33.33,rain,0,0,40,13,219.3,1007.5,64.1,9.1,141.4,12.1,7,30,2023-06-17T05:37:22,2023-06-17T18:25:21,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,6/18/2023,34,25,28.9,39.3,25,32.2,24.5,79,14.8,100,54.17,rain,0,0,38.5,24.1,222.8,1008,66.2,9.5,115.4,10,9,30,2023-06-18T05:37:33,2023-06-18T18:25:36,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Cambodia,6/19/2023,35,24,28.7,41.9,24,31.6,24.2,78.8,0.4,100,16.67,rain,0,0,46.4,24.1,203,1007.3,49.7,9.5,264.1,22.7,10,30,2023-06-19T05:37:45,2023-06-19T18:25:50,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Cambodia,6/20/2023,36,26,28.7,43.2,26,32.8,25.1,83.1,0.1,100,4.17,rain,0,0,20.5,29.5,238.2,1007,56.1,9.9,246.8,21.3,10,30,2023-06-20T05:37:57,2023-06-20T18:26:04,0.07,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"VDPP,48991099999,remote"
Cambodia,6/21/2023,36,26,29.4,40.8,26,33.1,24.5,78.1,0,0,0,,0,0,24.8,24.1,231.3,1007.8,61,9.5,294.1,25.5,10,30,2023-06-21T05:38:10,2023-06-21T18:26:17,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999"
Cambodia,6/22/2023,37,26,29.8,43.2,26,33.6,24.4,75.5,0.2,100,8.33,rain,0,0,40.7,13,232.4,1007.7,50.2,10.3,264.3,22.9,10,30,2023-06-22T05:38:22,2023-06-22T18:26:30,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48992099999,VDPP,48991099999,remote,48997099999"
Cambodia,6/23/2023,37,25.5,30.8,43.3,25.5,35.1,24.2,70.6,0.2,100,8.33,rain,0,0,27.7,13.7,228.3,1005.9,57.9,10.4,247.5,21.3,10,30,2023-06-23T05:38:36,2023-06-23T18:26:42,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,6/24/2023,36,28,30.7,41.9,32.7,36.3,24.4,70.7,0.5,100,12.5,rain,0,0,22.3,16.6,236.4,1005.6,45.1,9.8,275.6,23.5,9,30,2023-06-24T05:38:50,2023-06-24T18:26:54,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,6/25/2023,35,26.9,29.3,42.1,30.6,34.5,25.1,79.8,1,100,25,rain,0,0,19.1,9.4,199.5,1006,57.1,9.3,213.9,18.5,9,30,2023-06-25T05:39:04,2023-06-25T18:27:06,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,6/26/2023,34,25,28.4,43.5,25,32,25.3,85.1,0.6,100,16.67,rain,0,0,48.2,22.3,242.5,1006,53.8,9.4,215.2,18.5,9,30,2023-06-26T05:39:18,2023-06-26T18:27:17,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,6/27/2023,34.1,25.8,28.8,42.1,25.8,33.2,25.6,84.1,0.8,100,16.67,rain,0,0,13.3,38.9,236.8,1006.6,56.5,9.4,218.3,18.9,9,30,2023-06-27T05:39:32,2023-06-27T18:27:27,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48992099999,VDPP,48991099999"
Cambodia,6/28/2023,33.6,25,28.9,42.1,25,34.3,25.9,85.2,0.2,100,8.33,rain,0,0,18.7,38.9,208.9,1007.4,62.9,9.3,204.4,17.7,9,30,2023-06-28T05:39:47,2023-06-28T18:27:37,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,6/29/2023,35,27,29.7,42.1,31.8,36.4,26.3,83.8,1,100,25,rain,0,0,35.6,24.1,185.9,1006.6,64.5,9.7,202.4,17.4,9,60,2023-06-29T05:40:02,2023-06-29T18:27:46,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,6/30/2023,34,27,29.8,45.3,31.2,36.8,26.2,82.1,1,100,20.83,rain,0,0,34.2,18.4,207.8,1006,60.1,10.3,207.5,17.8,9,60,2023-06-30T05:40:18,2023-06-30T18:27:55,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/1/2023,33,26.6,28.6,43.8,26.6,34.9,26.5,88.7,0.4,100,12.5,rain,0,0,39.6,35.3,189.9,1007.1,63.4,10.1,203.3,17.7,9,30,2023-07-01T05:40:33,2023-07-01T18:28:02,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,remote,48997099999"
Cambodia,7/2/2023,33,26,28.4,42.1,26,32.9,25.8,87.2,2.4,100,29.17,rain,0,0,35.6,20.5,196.3,1008.2,79,9.8,176.4,15.4,8,30,2023-07-02T05:40:49,2023-07-02T18:28:10,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/3/2023,33.4,24,27.8,40.4,24,31.2,25.1,87,0.1,100,4.17,rain,0,0,23.4,18.3,224.1,1010.1,72.4,9,54.6,4.6,2,10,2023-07-03T05:41:04,2023-07-03T18:28:16,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/4/2023,33.2,25,28.1,41,25,31.1,25.3,86.2,1.5,100,16.67,rain,0,0,14.4,19.4,262.7,1010.2,64.8,9.5,269.9,23.3,9,30,2023-07-04T05:41:20,2023-07-04T18:28:22,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/5/2023,34.6,25.6,29.7,40.8,25.6,33.6,24.7,76.7,1.2,100,16.67,rain,0,0,20.5,11,300,1012.4,48.5,11,255,22.1,9,10,2023-07-05T05:41:36,2023-07-05T18:28:28,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/6/2023,33.4,25,28.3,42.2,25,32.1,25.5,85.5,0.2,100,8.33,rain,0,0,25.6,17.9,188.4,1008.9,69.5,9.9,184.8,16,8,10,2023-07-06T05:41:52,2023-07-06T18:28:32,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/7/2023,33.6,25.6,29.4,41.3,25.6,34.1,25.5,81.3,2.3,100,20.83,rain,0,0,27.7,14.2,164,1008.6,64.8,10.3,239.6,20.8,10,30,2023-07-07T05:42:08,2023-07-07T18:28:36,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/8/2023,33.9,26.7,29.3,43.4,30.8,36.1,26.5,85.7,5.8,100,33.33,rain,0,0,38.2,12.7,167.6,1008.7,49,10.5,247,21.3,9,60,2023-07-08T05:42:24,2023-07-08T18:28:39,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/9/2023,31.6,26.7,28.7,40,30.5,34.6,26,86,3.8,100,54.17,rain,0,0,30.2,15.3,188.3,1008.7,51.1,10,205.5,17.7,8,30,2023-07-09T05:42:40,2023-07-09T18:28:41,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/10/2023,34,25.8,29.1,41.9,25.8,33.9,25.5,82.1,0.2,100,8.33,rain,0,0,53.6,15.2,191.6,1008.4,51.6,9.8,235.8,20.3,10,30,2023-07-10T05:42:56,2023-07-10T18:28:43,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/11/2023,35.4,26.8,30.6,41.3,30.7,36.4,24.8,73.1,0,0,0,,0,0,35.3,11.7,235.7,1008.3,46.9,9.6,272.2,23.5,9,30,2023-07-11T05:43:12,2023-07-11T18:28:44,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/12/2023,35.9,27.6,30.6,41.6,32.6,36.2,24.6,71.9,0.3,100,8.33,rain,0,0,25.6,13.8,269.8,1008.3,45.8,9.8,304.8,26.3,10,30,2023-07-12T05:43:27,2023-07-12T18:28:44,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/13/2023,35.2,27.6,30.2,42.2,32,36.3,25.2,75.7,1.6,100,12.5,rain,0,0,36,27.6,255.7,1007.9,57.4,9.4,244.1,21.1,9,30,2023-07-13T05:43:43,2023-07-13T18:28:43,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/14/2023,35.4,27.6,29.6,41,31.4,35.1,24.8,76.7,2.8,100,20.83,rain,0,0,47.9,14.6,243.6,1007.5,53.2,9.8,238.4,20.7,10,30,2023-07-14T05:43:58,2023-07-14T18:28:41,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/15/2023,34.2,27.7,30.6,40,32.8,36.2,24.5,71.3,0,0,0,,0,0,39.6,16,247.3,1005.9,56.3,9.8,261,22.6,9,30,2023-07-15T05:44:14,2023-07-15T18:28:38,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/16/2023,34.2,26.8,29.8,40.9,29.7,34.6,24,71.9,1.2,100,25,rain,0,0,63,28.6,256.2,1004,59.5,9.9,206.5,17.8,9,10,2023-07-16T05:44:29,2023-07-16T18:28:35,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/17/2023,32.2,27.4,28.8,38.6,30.6,33.4,24.1,76.1,6.4,100,45.83,rain,0,0,61.6,27.2,238.9,1003.6,75.3,9.8,50.6,4.2,2,10,2023-07-17T05:44:44,2023-07-17T18:28:31,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/18/2023,31.3,26.8,28.4,37.2,30.1,33.1,24.7,80.6,2.4,100,25,rain,0,0,51.8,25.7,229.3,1004.4,75.3,9.5,62.8,5.4,6,10,2023-07-18T05:44:59,2023-07-18T18:28:26,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/19/2023,32.5,25.8,28.3,39.3,25.8,31.8,24.5,80.6,6.1,100,50,rain,0,0,49,29.6,244.7,1004.5,57.9,9.3,166.7,14.2,9,30,2023-07-19T05:45:14,2023-07-19T18:28:20,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/20/2023,31.4,26.4,28.4,37.6,26.4,32.3,24.3,79,5,100,45.83,rain,0,0,40.7,16.7,249.3,1005.8,73.2,10.9,149.7,12.9,8,10,2023-07-20T05:45:28,2023-07-20T18:28:13,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/21/2023,28.7,26.3,27.2,34.3,26.3,30.1,25.1,88.4,13.4,100,62.5,rain,0,0,28.4,12.1,200.2,1006.8,67.7,9.4,264.3,22.8,9,30,2023-07-21T05:45:42,2023-07-21T18:28:06,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/22/2023,32.4,25.1,28.3,40.6,25.1,32.1,25,82.9,1.7,100,20.83,rain,0,0,32.4,16.7,200.7,1008.3,74.3,10.3,205.1,17.7,7,30,2023-07-22T05:45:56,2023-07-22T18:27:57,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/23/2023,31.8,25.8,27.5,38.8,25.8,29.8,25.1,87.5,6.4,100,37.5,rain,0,0,40.3,26.2,209.5,1008,61.1,9.4,180,15.5,7,30,2023-07-23T05:46:10,2023-07-23T18:27:48,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/24/2023,31.3,25.9,28,37.7,25.9,31.3,24.8,83.7,3.5,100,37.5,rain,0,0,33.5,20.5,228.3,1007.6,67.9,10.3,181.8,15.6,6,10,2023-07-24T05:46:23,2023-07-24T18:27:37,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/25/2023,32.4,25.9,29,38.7,25.9,33.1,22.6,73.9,0.1,100,4.17,rain,0,0,50,22.6,242.6,1007.4,64.8,10.2,232.4,20.3,9,10,2023-07-25T05:46:36,2023-07-25T18:27:26,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/26/2023,33.4,26.7,29.2,39.5,29.5,33.9,24.5,77,1.1,100,20.83,rain,0,0,30.6,19.4,247.7,1006.9,57.9,9.6,224,19.5,10,10,2023-07-26T05:46:49,2023-07-26T18:27:14,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/27/2023,33.9,27.6,30,40.3,31.9,35.5,24.6,73.6,2,100,16.67,rain,0,0,47.2,23,243.6,1004.8,54.8,9.6,195.2,17,9,30,2023-07-27T05:47:01,2023-07-27T18:27:02,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/28/2023,34.2,27,29.8,41,30.5,35,24.5,74.3,2.4,100,33.33,rain,0,0,45.7,27.5,244.2,1003.6,49.5,10,195.4,16.9,10,30,2023-07-28T05:47:13,2023-07-28T18:26:48,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/29/2023,33.1,26.8,29,39.8,30,34.2,24.9,79.3,0.1,100,4.17,rain,0,0,52.9,24.7,225.9,1005,50,10,168.6,14.8,8,30,2023-07-29T05:47:25,2023-07-29T18:26:33,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/30/2023,33,26.6,29,40.6,26.6,33.8,24.8,78.8,2.9,100,25,rain,0,0,51.8,29.5,225.2,1006.1,78.8,9.6,69.4,6.2,4,10,2023-07-30T05:47:36,2023-07-30T18:26:18,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,7/31/2023,34,27,29.3,40.6,30.1,35.3,25.5,80.8,0,0,0,,0,0,40.7,22.3,220.9,1007.1,75.8,9.6,61.5,5.4,2,10,2023-07-31T05:47:47,2023-07-31T18:26:02,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/1/2023,33.5,27,30,40.8,31.3,35.9,25.1,76.3,0.1,100,4.17,rain,0,0,50.4,18,232.3,1007.6,64.3,9.8,217.2,18.7,8,10,2023-08-01T05:47:58,2023-08-01T18:25:45,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/2/2023,33.2,27.8,29.9,40.3,32.2,35.3,24.6,74,0.9,100,12.5,rain,0,0,50.4,20.5,244.1,1007.8,72.2,10,221.8,19.1,8,10,2023-08-02T05:48:08,2023-08-02T18:25:27,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/3/2023,33.2,27.3,29.4,40.5,31.6,34.8,24.8,76.8,0,0,0,,0,0,42.8,22.3,238.6,1008.2,70.6,9.8,249.6,21.5,9,10,2023-08-03T05:48:18,2023-08-03T18:25:08,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/4/2023,33.7,26.7,30.2,39.7,29.8,35.2,24.3,72.3,0,0,0,,0,0,41.4,20.5,246.3,1010.4,50,9.7,266.3,23.1,9,10,2023-08-04T05:48:27,2023-08-04T18:24:49,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/5/2023,35,26.8,30.4,39.9,30.1,35.3,24.1,70.3,0,0,0,,0,0,38.9,20.5,237.9,1010.7,45.8,10.4,303.8,26.1,10,10,2023-08-05T05:48:36,2023-08-05T18:24:28,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/6/2023,34.7,26.6,30.4,40.1,26.6,34.9,23.8,69,0,0,0,,0,0,44.3,22.6,239.6,1008.8,39.6,10,238.9,20.5,9,10,2023-08-06T05:48:45,2023-08-06T18:24:07,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/7/2023,34.2,27.6,30.3,40.7,32,35.7,24.3,71,0,0,0,,0,0,45.4,21.2,239.1,1007.4,59.5,9.6,286.5,24.8,9,10,2023-08-07T05:48:53,2023-08-07T18:23:45,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/8/2023,34.8,25.7,30.2,40.9,25.7,34.7,24.2,71.6,0.1,100,4.17,rain,0,0,46.1,21.2,238.2,1008.4,50,9.8,239.2,20.7,10,10,2023-08-08T05:49:01,2023-08-08T18:23:22,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/9/2023,35.4,26.7,30.5,41.7,29.8,35.7,24.1,69.9,0.1,100,4.17,rain,0,0,40.7,17.8,243.8,1009.5,42.8,11.8,265.1,22.8,10,10,2023-08-09T05:49:09,2023-08-09T18:22:59,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/10/2023,35,26.7,29.7,41,29.9,34.9,24.7,75.9,0,0,0,,0,0,33.5,15.6,239.8,1008.8,39.4,9.9,261.4,22.3,10,30,2023-08-10T05:49:16,2023-08-10T18:22:35,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/11/2023,35.5,26.7,30.9,41.5,29.9,35.9,24,68.8,0.2,100,8.33,rain,0,0,35.6,16.6,242.8,1007.6,38.5,9.8,235.8,20.3,10,10,2023-08-11T05:49:22,2023-08-11T18:22:10,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/12/2023,35.1,26.8,30.5,42,30.1,35.9,24.5,71.4,0.6,100,20.83,rain,0,0,37.1,21.5,237.2,1007.2,50,9.7,222.5,19.2,10,30,2023-08-12T05:49:28,2023-08-12T18:21:44,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/13/2023,34.8,26.6,29.1,41.8,26.6,34,25.2,81,0.5,100,8.33,rain,0,0,40.7,19.5,227.5,1006.6,55.8,9.5,179.5,15.6,10,30,2023-08-13T05:49:34,2023-08-13T18:21:17,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/14/2023,34.3,26.9,29.8,42.4,30.8,35.8,25.3,78,0.7,100,16.67,rain,0,0,35.6,17.1,230.9,1006.1,43,10.3,176.6,15.2,10,30,2023-08-14T05:49:40,2023-08-14T18:20:50,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/15/2023,34.3,26.8,29.7,40.7,30.6,34.9,24.6,75.3,1.5,100,16.67,rain,0,0,43.9,23.3,227.3,1005.9,47.9,9.8,175.1,15.1,9,30,2023-08-15T05:49:45,2023-08-15T18:20:22,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/16/2023,35.1,26.7,29.6,41.4,29.9,34.8,25,78.2,0.4,100,16.67,rain,0,0,29.9,16.7,216,1007.9,64.8,10,253,21.7,10,30,2023-08-16T05:49:50,2023-08-16T18:19:54,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/17/2023,33,26.7,28.9,39.6,26.7,33.9,23.2,77.5,1.9,100,29.17,rain,0,0,29.5,14.5,233,1006.2,70.1,11.1,181.8,15.8,10,30,2023-08-17T05:49:54,2023-08-17T18:19:25,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/18/2023,34,26.7,28.7,40.1,29.7,33.1,24.7,80.5,8.3,100,45.83,rain,0,0,27.7,20.9,255.5,1006.3,50.6,9.2,228.6,19.7,10,30,2023-08-18T05:49:58,2023-08-18T18:18:55,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/19/2023,34.6,24.4,28.9,41.9,24.4,33.1,25.1,81.6,4.3,100,41.67,rain,0,0,24.1,17.4,249.5,1004.9,70.4,10,220.9,19,10,30,2023-08-19T05:50:01,2023-08-19T18:18:24,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/20/2023,35,24,28,43.3,24,31.3,24.9,84.5,1.2,100,29.17,rain,0,0,44.6,18.4,208.3,1006,55.8,9.3,198.8,17.3,9,30,2023-08-20T05:50:05,2023-08-20T18:17:53,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/21/2023,32,26,28.5,40.6,26,33.8,25.9,86.6,0.7,100,16.67,rain,0,0,33.8,24.1,192.6,1006.9,66.1,9.5,212,18.3,9,30,2023-08-21T05:50:08,2023-08-21T18:17:21,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999"
Cambodia,8/22/2023,35,26,29.6,40.6,26,34.8,25.2,78.7,0.2,100,8.33,rain,0,0,41,24.1,214.9,1007.2,49,9.8,207.8,17.9,10,30,2023-08-22T05:50:10,2023-08-22T18:16:49,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/23/2023,36,26.8,30.5,41.9,30.4,35.2,24,70.7,0,0,0,,0,0,42.1,18.4,226.6,1006.7,50,9.6,305.6,26.2,10,10,2023-08-23T05:50:12,2023-08-23T18:16:16,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/24/2023,35,26,30.1,41.9,26,34.3,23.9,71.1,0,0,0,,0,0,35.3,18.4,218.2,1006.9,49.2,10.4,268.5,23.4,10,10,2023-08-24T05:50:14,2023-08-24T18:15:43,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,remote,48997099999"
Cambodia,8/25/2023,37,26.6,29.7,46,26.6,35.2,25,77.6,0.7,100,16.67,rain,0,0,34.6,29.5,206.1,1006.8,54.8,10.3,239,20.6,10,30,2023-08-25T05:50:16,2023-08-25T18:15:09,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999,remote"
Cambodia,8/26/2023,36,25,29.6,41.9,25,34.7,24.9,77.7,1.5,100,20.83,rain,0,0,48.2,27.7,251.4,1007,54.2,9.4,199.1,17.4,10,30,2023-08-26T05:50:17,2023-08-26T18:14:35,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,8/27/2023,36,24,28.5,43.2,24,32.4,25.2,84.1,0.7,100,12.5,rain,0,0,38.9,16.6,234.4,1006.3,70.7,9.1,160.3,13.9,10,30,2023-08-27T05:50:18,2023-08-27T18:14:00,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
